epoch,loss,channel_size,p_mutate,mean_test_loss,mean_ground_truth_f1,ground_truth_acc,mean_student_error,mean_teacher_error,mean_protocol_diversity,mean_protocol_entropy,$p_{m}$,Meta Experiment Index,Experiment Index
35,1.7975594997406006,5,0.5,,,,,,,,0.5,5,2
36,1.9734749794006348,5,0.5,1.6766144037246704,0.83,0.83,0.15987169742584229,0.22674225270748138,0.8550000190734863,0.046400781720876694,0.5,5,2
37,1.767606496810913,5,0.5,,,,,,,,0.5,5,2
38,1.7097331285476685,5,0.5,,,,,,,,0.5,5,2
39,1.3664028644561768,5,0.5,,,,,,,,0.5,5,2
40,1.5306980609893799,5,0.5,,,,,,,,0.5,5,2
41,1.5515422821044922,5,0.5,1.4924577474594116,0.8775,0.8775,0.14135628938674927,0.12610121071338654,0.887499988079071,0.036000605672597885,0.5,5,2
42,1.5637991428375244,5,0.5,,,,,,,,0.5,5,2
43,1.4419021606445312,5,0.5,,,,,,,,0.5,5,2
44,1.4752370119094849,5,0.5,,,,,,,,0.5,5,2
45,1.585498571395874,5,0.5,,,,,,,,0.5,5,2
46,1.4878792762756348,5,0.5,1.413346290588379,0.91625,0.91625,0.11673400551080704,0.037862058728933334,0.8706250190734863,0.041400693356990814,0.5,5,2
47,1.3676142692565918,5,0.5,,,,,,,,0.5,5,2
48,1.5183038711547852,5,0.5,,,,,,,,0.5,5,2
49,1.2728257179260254,5,0.5,,,,,,,,0.5,5,2
50,1.234493613243103,5,0.5,,,,,,,,0.5,5,2
51,1.3527777194976807,5,0.5,1.3049185276031494,0.935,0.935,0.0855548158288002,0.024363789707422256,0.9024999737739563,0.031200526282191277,0.5,5,2
52,1.2800695896148682,5,0.5,,,,,,,,0.5,5,2
53,1.2968168258666992,5,0.5,,,,,,,,0.5,5,2
54,1.2673745155334473,5,0.5,,,,,,,,0.5,5,2
55,1.1875653266906738,5,0.5,,,,,,,,0.5,5,2
56,1.2234793901443481,5,0.5,1.263363003730774,0.94375,0.94375,0.08839120715856552,0.002471658168360591,0.9137499928474426,0.027600465342402458,0.5,5,2
57,1.2806735038757324,5,0.5,,,,,,,,0.5,5,2
58,1.2970960140228271,5,0.5,,,,,,,,0.5,5,2
59,1.314717173576355,5,0.5,,,,,,,,0.5,5,2
60,1.4525744915008545,5,0.5,,,,,,,,0.5,5,2
61,1.1869053840637207,5,0.5,1.2598344087600708,0.94,0.94,0.07634270936250687,0.0009913932299241424,0.9087499976158142,0.029200492426753044,0.5,5,2
62,1.3578948974609375,5,0.5,,,,,,,,0.5,5,2
63,1.2664096355438232,5,0.5,,,,,,,,0.5,5,2
64,1.2433950901031494,5,0.5,,,,,,,,0.5,5,2
65,1.3322170972824097,5,0.5,,,,,,,,0.5,5,2
66,1.3509855270385742,5,0.5,1.2290705442428589,0.9425,0.9425,0.07158301025629044,0.0012375692604109645,0.921875,0.025000419467687607,0.5,5,2
67,1.302849531173706,5,0.5,,,,,,,,0.5,5,2
68,1.1878292560577393,5,0.5,,,,,,,,0.5,5,2
69,1.3082177639007568,5,0.5,,,,,,,,0.5,5,2
70,1.2330573797225952,5,0.5,1.2635478973388672,0.9375,0.9375,0.08345505595207214,9.287531429436058e-05,0.9100000262260437,0.028800485655665398,0.5,5,2
1,3.6960253715515137,5,0.6,3.8364837169647217,0.31875,0.31875,1.1008996963500977,0.9055846929550171,0.645000159740448,0.36326926946640015,0.6,6,0
2,3.6326658725738525,5,0.6,,,,,,,,0.6,6,0
3,3.6740550994873047,5,0.6,,,,,,,,0.6,6,0
4,3.6056101322174072,5,0.6,,,,,,,,0.6,6,0
5,3.6172080039978027,5,0.6,,,,,,,,0.6,6,0
6,3.619579315185547,5,0.6,3.731674909591675,0.325,0.325,1.080722451210022,0.8747028112411499,0.660625159740448,0.31145647168159485,0.6,6,0
7,3.5247154235839844,5,0.6,,,,,,,,0.6,6,0
8,3.460893154144287,5,0.6,,,,,,,,0.6,6,0
9,3.376610279083252,5,0.6,,,,,,,,0.6,6,0
10,3.478353500366211,5,0.6,,,,,,,,0.6,6,0
11,3.302828073501587,5,0.6,3.001849412918091,0.36,0.36,0.5916339755058289,0.9952152967453003,0.7925000190734863,0.06640111654996872,0.6,6,0
12,3.1788387298583984,5,0.6,,,,,,,,0.6,6,0
13,3.102510452270508,5,0.6,,,,,,,,0.6,6,0
14,2.9447059631347656,5,0.6,,,,,,,,0.6,6,0
15,2.822873592376709,5,0.6,,,,,,,,0.6,6,0
16,2.6252098083496094,5,0.6,2.5489919185638428,0.3375,0.3375,0.26353082060813904,1.0742104053497314,0.8943750262260437,0.03380056843161583,0.6,6,0
17,2.707242965698242,5,0.6,,,,,,,,0.6,6,0
18,2.536902904510498,5,0.6,,,,,,,,0.6,6,0
19,2.749911308288574,5,0.6,,,,,,,,0.6,6,0
20,2.4334611892700195,5,0.6,,,,,,,,0.6,6,0
21,2.29514741897583,5,0.6,2.240554094314575,0.46375,0.46375,0.12070594727993011,0.9635987877845764,0.921875,0.025000419467687607,0.6,6,0
22,2.4706642627716064,5,0.6,,,,,,,,0.6,6,0
23,1.9746184349060059,5,0.6,,,,,,,,0.6,6,0
24,1.8349661827087402,5,0.6,,,,,,,,0.6,6,0
25,1.8188618421554565,5,0.6,,,,,,,,0.6,6,0
26,1.9012572765350342,5,0.6,1.6918491125106812,0.765,0.765,0.1010536178946495,0.4407954514026642,0.925000011920929,0.02400040440261364,0.6,6,0
27,1.7585642337799072,5,0.6,,,,,,,,0.6,6,0
28,1.462155818939209,5,0.6,,,,,,,,0.6,6,0
29,1.4040501117706299,5,0.6,,,,,,,,0.6,6,0
30,1.4216880798339844,5,0.6,,,,,,,,0.6,6,0
31,1.403029203414917,5,0.6,1.5024800300598145,0.8775,0.8775,0.12795297801494598,0.16452698409557343,0.8949999809265137,0.033600565046072006,0.6,6,0
32,1.2714486122131348,5,0.6,,,,,,,,0.6,6,0
33,1.3691627979278564,5,0.6,,,,,,,,0.6,6,0
34,1.446751356124878,5,0.6,,,,,,,,0.6,6,0
35,1.2468326091766357,5,0.6,,,,,,,,0.6,6,0
36,1.1518847942352295,5,0.6,1.2575786113739014,0.94125,0.94125,0.08133268356323242,0.051245685666799545,0.9375,0.020000336691737175,0.6,6,0
37,1.2412474155426025,5,0.6,,,,,,,,0.6,6,0
38,1.1388885974884033,5,0.6,,,,,,,,0.6,6,0
39,1.2134336233139038,5,0.6,,,,,,,,0.6,6,0
40,1.2148563861846924,5,0.6,,,,,,,,0.6,6,0
41,1.2006665468215942,5,0.6,1.2490489482879639,0.94125,0.94125,0.06778643280267715,0.03251248225569725,0.9256250262260437,0.023800401017069817,0.6,6,0
42,1.1893396377563477,5,0.6,,,,,,,,0.6,6,0
43,1.2080879211425781,5,0.6,,,,,,,,0.6,6,0
44,1.2395377159118652,5,0.6,,,,,,,,0.6,6,0
45,1.2207801342010498,5,0.6,,,,,,,,0.6,6,0
46,1.169273853302002,5,0.6,1.2058219909667969,0.95125,0.95125,0.06170719489455223,0.009114976972341537,0.9325000047683716,0.02160036377608776,0.6,6,0
47,1.2834845781326294,5,0.6,,,,,,,,0.6,6,0
48,1.1590514183044434,5,0.6,,,,,,,,0.6,6,0
49,1.1884765625,5,0.6,,,,,,,,0.6,6,0
50,1.264298439025879,5,0.6,1.2078734636306763,0.96625,0.96625,0.06297701597213745,0.014896449632942677,0.9350000023841858,0.020800350233912468,0.6,6,0
51,1.189244031906128,5,0.6,1.219805121421814,0.94,0.94,0.07057402282953262,0.017981017008423805,0.934374988079071,0.021000351756811142,0.6,6,0
52,1.1700913906097412,5,0.6,,,,,,,,0.6,6,0
53,1.2222506999969482,5,0.6,,,,,,,,0.6,6,0
54,1.1971349716186523,5,0.6,,,,,,,,0.6,6,0
55,1.1054942607879639,5,0.6,,,,,,,,0.6,6,0
56,1.0994009971618652,5,0.6,1.2165871858596802,0.9525,0.9525,0.06674117594957352,0.0010959840146824718,0.9256250262260437,0.023800401017069817,0.6,6,0
57,1.2087180614471436,5,0.6,,,,,,,,0.6,6,0
58,1.250327467918396,5,0.6,,,,,,,,0.6,6,0
59,1.1904337406158447,5,0.6,,,,,,,,0.6,6,0
60,1.220786690711975,5,0.6,,,,,,,,0.6,6,0
61,1.143311858177185,5,0.6,1.2179157733917236,0.95375,0.95375,0.07160284370183945,6.294253398664296e-05,0.9268749952316284,0.02340039238333702,0.6,6,0
62,1.236478567123413,5,0.6,,,,,,,,0.6,6,0
63,1.215484857559204,5,0.6,,,,,,,,0.6,6,0
64,1.2133246660232544,5,0.6,,,,,,,,0.6,6,0
65,1.2144670486450195,5,0.6,,,,,,,,0.6,6,0
66,1.2136130332946777,5,0.6,1.197864294052124,0.95625,0.95625,0.059082385152578354,3.2572617783444e-05,0.9306250214576721,0.02220037393271923,0.6,6,0
67,1.238365888595581,5,0.6,,,,,,,,0.6,6,0
68,1.1457983255386353,5,0.6,,,,,,,,0.6,6,0
69,1.16799795627594,5,0.6,,,,,,,,0.6,6,0
70,1.2068837881088257,5,0.6,1.1715471744537354,0.97,0.97,0.050296880304813385,7.763721896481002e-07,0.9393749833106995,0.019400326535105705,0.6,6,0
1,3.737395763397217,5,0.6,3.967566728591919,0.3025,0.3025,1.1054905652999878,1.0495762825012207,0.6483334302902222,0.33966314792633057,0.6,6,1
2,3.6957523822784424,5,0.6,,,,,,,,0.6,6,1
3,3.6718530654907227,5,0.6,,,,,,,,0.6,6,1
4,3.662186622619629,5,0.6,,,,,,,,0.6,6,1
5,3.6934709548950195,5,0.6,,,,,,,,0.6,6,1
6,3.629242181777954,5,0.6,3.7200560569763184,0.34,0.34,1.0996531248092651,0.8616518974304199,0.6681251525878906,0.3038550317287445,0.6,6,1
7,3.555276870727539,5,0.6,,,,,,,,0.6,6,1
8,3.5974392890930176,5,0.6,,,,,,,,0.6,6,1
9,3.4594268798828125,5,0.6,,,,,,,,0.6,6,1
10,3.3805017471313477,5,0.6,,,,,,,,0.6,6,1
11,3.4369332790374756,5,0.6,3.43259334564209,0.3425,0.3425,0.8386988043785095,0.7813949584960938,0.6533334851264954,0.3588687479496002,0.6,6,1
12,3.482104539871216,5,0.6,,,,,,,,0.6,6,1
13,3.2621328830718994,5,0.6,,,,,,,,0.6,6,1
14,2.9082562923431396,5,0.6,,,,,,,,0.6,6,1
15,2.935253143310547,5,0.6,,,,,,,,0.6,6,1
16,2.7673797607421875,5,0.6,2.561089515686035,0.345,0.345,0.23513492941856384,1.0322052240371704,0.8531249761581421,0.047000788152217865,0.6,6,1
17,2.661914110183716,5,0.6,,,,,,,,0.6,6,1
18,2.579592704772949,5,0.6,,,,,,,,0.6,6,1
19,2.6110997200012207,5,0.6,,,,,,,,0.6,6,1
20,2.5062968730926514,5,0.6,,,,,,,,0.6,6,1
21,2.2201168537139893,5,0.6,2.232440710067749,0.59,0.59,0.19767017662525177,0.7385202050209045,0.8518750071525574,0.04740079864859581,0.6,6,1
22,2.0735349655151367,5,0.6,,,,,,,,0.6,6,1
23,2.0576133728027344,5,0.6,,,,,,,,0.6,6,1
24,1.9244102239608765,5,0.6,,,,,,,,0.6,6,1
25,1.8725712299346924,5,0.6,,,,,,,,0.6,6,1
26,1.6574054956436157,5,0.6,1.5902371406555176,0.785,0.785,0.09028775990009308,0.366199254989624,0.9331250190734863,0.021400360390543938,0.6,6,1
27,1.6579322814941406,5,0.6,,,,,,,,0.6,6,1
28,1.5847985744476318,5,0.6,,,,,,,,0.6,6,1
29,1.7498219013214111,5,0.6,,,,,,,,0.6,6,1
30,1.472459316253662,5,0.6,,,,,,,,0.6,6,1
31,1.368882179260254,5,0.6,1.3205708265304565,0.9375,0.9375,0.07008102536201477,0.11673984676599503,0.9331250190734863,0.021400360390543938,0.6,6,1
32,1.389726161956787,5,0.6,,,,,,,,0.6,6,1
33,1.2695822715759277,5,0.6,,,,,,,,0.6,6,1
34,1.4270532131195068,5,0.6,,,,,,,,0.6,6,1
35,1.2914185523986816,5,0.6,,,,,,,,0.6,6,1
36,1.3218234777450562,5,0.6,1.2240262031555176,0.93875,0.93875,0.05854407325387001,0.04923205077648163,0.9418749809265137,0.018600312992930412,0.6,6,1
37,1.170353651046753,5,0.6,,,,,,,,0.6,6,1
38,1.3794162273406982,5,0.6,,,,,,,,0.6,6,1
39,1.2301442623138428,5,0.6,,,,,,,,0.6,6,1
40,1.23611319065094,5,0.6,,,,,,,,0.6,6,1
41,1.1664679050445557,5,0.6,1.2095683813095093,0.94875,0.94875,0.06016719713807106,0.016901444643735886,0.9337499737739563,0.021200357005000114,0.6,6,1
42,1.241213083267212,5,0.6,,,,,,,,0.6,6,1
43,1.0974082946777344,5,0.6,,,,,,,,0.6,6,1
44,1.1565543413162231,5,0.6,,,,,,,,0.6,6,1
45,1.091485619544983,5,0.6,,,,,,,,0.6,6,1
46,1.3327556848526,5,0.6,1.2234313488006592,0.95875,0.95875,0.07044702768325806,0.05298437178134918,0.949999988079071,0.01600026898086071,0.6,6,1
47,1.2839856147766113,5,0.6,,,,,,,,0.6,6,1
48,1.1770939826965332,5,0.6,,,,,,,,0.6,6,1
49,1.1722480058670044,5,0.6,,,,,,,,0.6,6,1
50,1.2190020084381104,5,0.6,1.1785088777542114,0.95875,0.95875,0.054232992231845856,0.0017758565954864025,0.9387500286102295,0.01960032992064953,0.6,6,1
51,1.1589919328689575,5,0.6,1.176452875137329,0.955,0.955,0.05315621942281723,0.003296620910987258,0.9399999976158142,0.019200323149561882,0.6,6,1
52,1.2271606922149658,5,0.6,,,,,,,,0.6,6,1
53,1.1756534576416016,5,0.6,,,,,,,,0.6,6,1
54,1.1946675777435303,5,0.6,,,,,,,,0.6,6,1
55,1.1932332515716553,5,0.6,,,,,,,,0.6,6,1
56,1.2145060300827026,5,0.6,1.180942416191101,0.955,0.955,0.05581745132803917,0.00012506941857282072,0.9375,0.020000336691737175,0.6,6,1
57,1.2679078578948975,5,0.6,,,,,,,,0.6,6,1
58,1.19350266456604,5,0.6,,,,,,,,0.6,6,1
59,1.1930981874465942,5,0.6,,,,,,,,0.6,6,1
60,1.1902811527252197,5,0.6,,,,,,,,0.6,6,1
61,1.1590617895126343,5,0.6,1.1591882705688477,0.9625000000000001,0.9625,0.05042414739727974,1.4660363376606256e-05,0.9456250071525574,0.017400292679667473,0.6,6,1
62,1.1697392463684082,5,0.6,,,,,,,,0.6,6,1
63,1.1232333183288574,5,0.6,,,,,,,,0.6,6,1
64,1.1286029815673828,5,0.6,,,,,,,,0.6,6,1
65,1.111850380897522,5,0.6,,,,,,,,0.6,6,1
66,1.1296913623809814,5,0.6,1.1869269609451294,0.9575,0.9575,0.05963559076189995,0.004791435319930315,0.9387500286102295,0.01960032992064953,0.6,6,1
67,1.2707487344741821,5,0.6,,,,,,,,0.6,6,1
68,1.1583669185638428,5,0.6,,,,,,,,0.6,6,1
69,1.1742584705352783,5,0.6,,,,,,,,0.6,6,1
70,1.2607851028442383,5,0.6,1.1685658693313599,0.95875,0.95875,0.05204816162586212,0.0002679598983377218,0.9418749809265137,0.018600312992930412,0.6,6,1
1,3.6960253715515137,5,0.6,3.8364837169647217,0.31875,0.31875,1.1008996963500977,0.9055846929550171,0.645000159740448,0.36326926946640015,0.6,6,2
2,3.6326658725738525,5,0.6,,,,,,,,0.6,6,2
3,3.6740550994873047,5,0.6,,,,,,,,0.6,6,2
4,3.6056101322174072,5,0.6,,,,,,,,0.6,6,2
5,3.6172080039978027,5,0.6,,,,,,,,0.6,6,2
6,3.619579315185547,5,0.6,3.731674909591675,0.325,0.325,1.080722451210022,0.8747028112411499,0.660625159740448,0.31145647168159485,0.6,6,2
7,3.5247154235839844,5,0.6,,,,,,,,0.6,6,2
8,3.460893154144287,5,0.6,,,,,,,,0.6,6,2
9,3.376610279083252,5,0.6,,,,,,,,0.6,6,2
10,3.478353500366211,5,0.6,,,,,,,,0.6,6,2
11,3.302828073501587,5,0.6,3.001849412918091,0.36,0.36,0.5916339755058289,0.9952152967453003,0.7925000190734863,0.06640111654996872,0.6,6,2
12,3.1788387298583984,5,0.6,,,,,,,,0.6,6,2
13,3.102510452270508,5,0.6,,,,,,,,0.6,6,2
14,2.9447059631347656,5,0.6,,,,,,,,0.6,6,2
15,2.822873592376709,5,0.6,,,,,,,,0.6,6,2
16,2.6252098083496094,5,0.6,2.5489919185638428,0.3375,0.3375,0.26353082060813904,1.0742104053497314,0.8943750262260437,0.03380056843161583,0.6,6,2
17,2.707242965698242,5,0.6,,,,,,,,0.6,6,2
18,2.536902904510498,5,0.6,,,,,,,,0.6,6,2
19,2.749911308288574,5,0.6,,,,,,,,0.6,6,2
20,2.4334611892700195,5,0.6,,,,,,,,0.6,6,2
21,2.29514741897583,5,0.6,2.240554094314575,0.46375,0.46375,0.12070594727993011,0.9635987877845764,0.921875,0.025000419467687607,0.6,6,2
22,2.4706642627716064,5,0.6,,,,,,,,0.6,6,2
23,1.9746184349060059,5,0.6,,,,,,,,0.6,6,2
24,1.8349661827087402,5,0.6,,,,,,,,0.6,6,2
25,1.8188618421554565,5,0.6,,,,,,,,0.6,6,2
26,1.9012572765350342,5,0.6,1.6918491125106812,0.765,0.765,0.1010536178946495,0.4407954514026642,0.925000011920929,0.02400040440261364,0.6,6,2
27,1.7585642337799072,5,0.6,,,,,,,,0.6,6,2
28,1.462155818939209,5,0.6,,,,,,,,0.6,6,2
29,1.4040501117706299,5,0.6,,,,,,,,0.6,6,2
30,1.4216880798339844,5,0.6,,,,,,,,0.6,6,2
31,1.403029203414917,5,0.6,1.5024800300598145,0.8775,0.8775,0.12795297801494598,0.16452698409557343,0.8949999809265137,0.033600565046072006,0.6,6,2
32,1.2714486122131348,5,0.6,,,,,,,,0.6,6,2
33,1.3691627979278564,5,0.6,,,,,,,,0.6,6,2
34,1.446751356124878,5,0.6,,,,,,,,0.6,6,2
35,1.2468326091766357,5,0.6,,,,,,,,0.6,6,2
36,1.1518847942352295,5,0.6,1.2575786113739014,0.94125,0.94125,0.08133268356323242,0.051245685666799545,0.9375,0.020000336691737175,0.6,6,2
37,1.2412474155426025,5,0.6,,,,,,,,0.6,6,2
38,1.1388885974884033,5,0.6,,,,,,,,0.6,6,2
39,1.2134336233139038,5,0.6,,,,,,,,0.6,6,2
40,1.2148563861846924,5,0.6,,,,,,,,0.6,6,2
41,1.2006665468215942,5,0.6,1.2490489482879639,0.94125,0.94125,0.06778643280267715,0.03251248225569725,0.9256250262260437,0.023800401017069817,0.6,6,2
42,1.1893396377563477,5,0.6,,,,,,,,0.6,6,2
43,1.2080879211425781,5,0.6,,,,,,,,0.6,6,2
44,1.2395377159118652,5,0.6,,,,,,,,0.6,6,2
45,1.2207801342010498,5,0.6,,,,,,,,0.6,6,2
46,1.169273853302002,5,0.6,1.2058219909667969,0.95125,0.95125,0.06170719489455223,0.009114976972341537,0.9325000047683716,0.02160036377608776,0.6,6,2
47,1.2834845781326294,5,0.6,,,,,,,,0.6,6,2
48,1.1590514183044434,5,0.6,,,,,,,,0.6,6,2
49,1.1884765625,5,0.6,,,,,,,,0.6,6,2
50,1.264298439025879,5,0.6,1.2078734636306763,0.96625,0.96625,0.06297701597213745,0.014896449632942677,0.9350000023841858,0.020800350233912468,0.6,6,2
1,3.6253814697265625,5,0.7,3.7181715965270996,0.32875,0.32875,1.1011382341384888,1.0407832860946655,0.7364583611488342,0.18662883341312408,0.7,7,0
2,3.5485012531280518,5,0.7,,,,,,,,0.7,7,0
3,3.52028751373291,5,0.7,,,,,,,,0.7,7,0
4,3.4921491146087646,5,0.7,,,,,,,,0.7,7,0
5,3.488595962524414,5,0.7,,,,,,,,0.7,7,0
6,3.3867874145507812,5,0.7,3.348679304122925,0.345,0.345,0.8103030323982239,0.9296261668205261,0.7239582538604736,0.20623309910297394,0.7,7,0
7,3.456150531768799,5,0.7,,,,,,,,0.7,7,0
8,3.294755697250366,5,0.7,,,,,,,,0.7,7,0
9,3.22346830368042,5,0.7,,,,,,,,0.7,7,0
10,3.035766124725342,5,0.7,,,,,,,,0.7,7,0
11,3.0762133598327637,5,0.7,2.9629225730895996,0.33,0.33,0.475803405046463,0.9458684325218201,0.752708375453949,0.17622730135917664,0.7,7,0
12,3.2529869079589844,5,0.7,,,,,,,,0.7,7,0
13,3.0827977657318115,5,0.7,,,,,,,,0.7,7,0
14,3.18684458732605,5,0.7,,,,,,,,0.7,7,0
15,3.0904979705810547,5,0.7,,,,,,,,0.7,7,0
16,2.9752376079559326,5,0.7,2.7604315280914307,0.3175,0.3175,0.35609671473503113,0.9518351554870605,0.7887499928474426,0.13001781702041626,0.7,7,0
17,2.767918109893799,5,0.7,,,,,,,,0.7,7,0
18,2.789464235305786,5,0.7,,,,,,,,0.7,7,0
19,2.6561460494995117,5,0.7,,,,,,,,0.7,7,0
20,2.757476329803467,5,0.7,,,,,,,,0.7,7,0
21,2.7377686500549316,5,0.7,2.628098726272583,0.34625,0.34625,0.27669215202331543,0.9189071655273438,0.799166738986969,0.1284181922674179,0.7,7,0
22,2.627497434616089,5,0.7,,,,,,,,0.7,7,0
23,2.439955472946167,5,0.7,,,,,,,,0.7,7,0
24,2.2305994033813477,5,0.7,,,,,,,,0.7,7,0
25,2.3943777084350586,5,0.7,,,,,,,,0.7,7,0
26,2.1635427474975586,5,0.7,2.1991372108459473,0.6025,0.6025,0.2221209704875946,0.5632662773132324,0.8081248998641968,0.12381774187088013,0.7,7,0
27,2.2668581008911133,5,0.7,,,,,,,,0.7,7,0
28,1.924755334854126,5,0.7,,,,,,,,0.7,7,0
29,1.995680332183838,5,0.7,,,,,,,,0.7,7,0
30,1.857438564300537,5,0.7,,,,,,,,0.7,7,0
31,1.8243818283081055,5,0.7,1.7805911302566528,0.81125,0.81125,0.17451369762420654,0.2585771679878235,0.830833375453949,0.07320604473352432,0.7,7,0
32,1.8083711862564087,5,0.7,,,,,,,,0.7,7,0
33,1.7836296558380127,5,0.7,,,,,,,,0.7,7,0
34,1.6598540544509888,5,0.7,,,,,,,,0.7,7,0
35,1.5463171005249023,5,0.7,,,,,,,,0.7,7,0
36,1.5580133199691772,5,0.7,1.4589496850967407,0.90375,0.90375,0.12002681940793991,0.09267255663871765,0.8768749833106995,0.03940066322684288,0.7,7,0
37,1.5699607133865356,5,0.7,,,,,,,,0.7,7,0
38,1.4341624975204468,5,0.7,,,,,,,,0.7,7,0
39,1.5529521703720093,5,0.7,,,,,,,,0.7,7,0
40,1.4376219511032104,5,0.7,,,,,,,,0.7,7,0
41,1.429354190826416,5,0.7,1.3611582517623901,0.91375,0.91375,0.1081344410777092,0.04677394777536392,0.8968750238418579,0.033000554889440536,0.7,7,0
42,1.3994925022125244,5,0.7,,,,,,,,0.7,7,0
43,1.3048725128173828,5,0.7,,,,,,,,0.7,7,0
44,1.399704933166504,5,0.7,,,,,,,,0.7,7,0
45,1.1706669330596924,5,0.7,,,,,,,,0.7,7,0
46,1.5068970918655396,5,0.7,1.3125799894332886,0.9275,0.9275,0.10012058913707733,0.026209363713860512,0.9068750143051147,0.029800500720739365,0.7,7,0
47,1.3640815019607544,5,0.7,,,,,,,,0.7,7,0
48,1.4015448093414307,5,0.7,,,,,,,,0.7,7,0
49,1.3167028427124023,5,0.7,,,,,,,,0.7,7,0
50,1.280178427696228,5,0.7,,,,,,,,0.7,7,0
51,1.2826569080352783,5,0.7,1.2990459203720093,0.935,0.935,0.09242639690637589,0.007869580760598183,0.9006249904632568,0.031800538301467896,0.7,7,0
52,1.3826056718826294,5,0.7,,,,,,,,0.7,7,0
53,1.3430705070495605,5,0.7,,,,,,,,0.7,7,0
54,1.3578896522521973,5,0.7,,,,,,,,0.7,7,0
55,1.3420366048812866,5,0.7,,,,,,,,0.7,7,0
56,1.2908228635787964,5,0.7,1.266930341720581,0.9475,0.9475,0.08393962681293488,0.0004905773093923926,0.9087499976158142,0.029200492426753044,0.7,7,0
57,1.2409675121307373,5,0.7,,,,,,,,0.7,7,0
58,1.2177598476409912,5,0.7,,,,,,,,0.7,7,0
59,1.2914570569992065,5,0.7,,,,,,,,0.7,7,0
60,1.3304688930511475,5,0.7,,,,,,,,0.7,7,0
61,1.1754627227783203,5,0.7,1.3216638565063477,0.93125,0.93125,0.11049157381057739,0.0011723891366273165,0.8949999809265137,0.033600565046072006,0.7,7,0
62,1.2328758239746094,5,0.7,,,,,,,,0.7,7,0
63,1.3268685340881348,5,0.7,,,,,,,,0.7,7,0
64,1.2302205562591553,5,0.7,,,,,,,,0.7,7,0
65,1.3800286054611206,5,0.7,,,,,,,,0.7,7,0
66,1.1212290525436401,5,0.7,1.2814695835113525,0.9375,0.9375,0.08988704532384872,0.00033245564554817975,0.9043750166893005,0.030600514262914658,0.7,7,0
67,1.3000926971435547,5,0.7,,,,,,,,0.7,7,0
68,1.4428067207336426,5,0.7,,,,,,,,0.7,7,0
69,1.435624122619629,5,0.7,,,,,,,,0.7,7,0
70,1.314605951309204,5,0.7,1.276344895362854,0.94125,0.94125,0.08378870785236359,5.638263974105939e-05,0.9037500023841858,0.03080051951110363,0.7,7,0
1,3.5424675941467285,5,0.7,3.7669146060943604,0.34,0.34,1.1051052808761597,1.0668085813522339,0.7329167127609253,0.2120353877544403,0.7,7,1
2,3.535257339477539,5,0.7,,,,,,,,0.7,7,1
3,3.5288069248199463,5,0.7,,,,,,,,0.7,7,1
4,3.5448098182678223,5,0.7,,,,,,,,0.7,7,1
5,3.5578713417053223,5,0.7,,,,,,,,0.7,7,1
6,3.350929021835327,5,0.7,3.4459421634674072,0.31625,0.31625,0.923917829990387,0.9245248436927795,0.7354167103767395,0.22683963179588318,0.7,7,1
7,3.3230464458465576,5,0.7,,,,,,,,0.7,7,1
8,3.289313793182373,5,0.7,,,,,,,,0.7,7,1
9,3.1763572692871094,5,0.7,,,,,,,,0.7,7,1
10,3.1561906337738037,5,0.7,,,,,,,,0.7,7,1
11,3.1767537593841553,5,0.7,3.0557329654693604,0.30625,0.30625,0.5253459215164185,0.9303873181343079,0.7295832633972168,0.20963451266288757,0.7,7,1
12,3.243659257888794,5,0.7,,,,,,,,0.7,7,1
13,3.231076717376709,5,0.7,,,,,,,,0.7,7,1
14,3.147824287414551,5,0.7,,,,,,,,0.7,7,1
15,2.8710875511169434,5,0.7,,,,,,,,0.7,7,1
16,2.777620792388916,5,0.7,2.8152997493743896,0.31,0.31,0.3888777494430542,0.9789226055145264,0.7966667413711548,0.15002381801605225,0.7,7,1
17,2.75351881980896,5,0.7,,,,,,,,0.7,7,1
18,2.791844367980957,5,0.7,,,,,,,,0.7,7,1
19,2.7229695320129395,5,0.7,,,,,,,,0.7,7,1
20,2.6237635612487793,5,0.7,,,,,,,,0.7,7,1
21,2.5868706703186035,5,0.7,2.502840518951416,0.34,0.34,0.2008810043334961,1.0207093954086304,0.8627082705497742,0.057804469019174576,0.7,7,1
22,2.7311110496520996,5,0.7,,,,,,,,0.7,7,1
23,2.5519917011260986,5,0.7,,,,,,,,0.7,7,1
24,2.7467269897460938,5,0.7,,,,,,,,0.7,7,1
25,2.525925636291504,5,0.7,,,,,,,,0.7,7,1
26,2.5577597618103027,5,0.7,2.4461939334869385,0.39125,0.39125,0.14227691292762756,1.0501667261123657,0.8731250166893005,0.04060067981481552,0.7,7,1
27,2.5701892375946045,5,0.7,,,,,,,,0.7,7,1
28,2.3885583877563477,5,0.7,,,,,,,,0.7,7,1
29,2.420790195465088,5,0.7,,,,,,,,0.7,7,1
30,2.13134765625,5,0.7,,,,,,,,0.7,7,1
31,2.076260566711426,5,0.7,2.0450315475463867,0.685,0.685,0.1602424681186676,0.6097894310951233,0.862500011920929,0.044000741094350815,0.7,7,1
32,2.1852734088897705,5,0.7,,,,,,,,0.7,7,1
33,1.9599148035049438,5,0.7,,,,,,,,0.7,7,1
34,1.814162015914917,5,0.7,,,,,,,,0.7,7,1
