epoch,loss,channel_size,p_mutate,message_permutation,permutation_subset_size,channel_temp,mean_test_loss,mean_ground_truth_f1,ground_truth_acc,mean_student_error,mean_teacher_error,mean_protocol_diversity,mean_protocol_entropy,Subset Size,Meta Experiment Index,Experiment Index
141,0.006472311913967133,5,0,True,4.0,0.3890451449942806,,,,,,,,4,2,2
142,0.007056106347590685,5,0,True,4.0,0.3801893963205613,,,,,,,,4,2,2
143,6.0488644521683455e-05,5,0,True,4.0,0.3715352290971727,,,,,,,,4,2,2
144,0.0005117119872011244,5,0,True,4.0,0.3630780547701015,,,,,,,,4,2,2
145,0.000749350874684751,5,0,True,4.0,0.3548133892335755,0.0036491472274065018,0.9975,0.9975,0.0036491472274065018,7.678551197052002,1.0,7.222239013367687e-35,4,2,2
146,7.041622302494943e-05,5,0,True,4.0,0.3467368504525317,,,,,,,,4,2,2
147,0.0005418059881776571,5,0,True,4.0,0.3388441561392026,,,,,,,,4,2,2
148,0.5820499658584595,5,0,True,4.0,0.3311311214825912,,,,,,,,4,2,2
149,0.00014154028031043708,5,0,True,4.0,0.3235936569296284,,,,,,,,4,2,2
150,6.445130566135049e-05,5,0,True,4.0,0.316227766016838,0.00045066900202073157,1.0,1.0,1.0613089799880981,6.829788684844971,1.0,7.222239013367687e-35,4,2,2
151,3.0696824978804216e-05,5,0,True,4.0,0.3090295432513591,,,,,,,,4,2,2
152,6.931303232704522e-06,5,0,True,4.0,0.3019951720402017,,,,,,,,4,2,2
153,1.2432981748133898e-05,5,0,True,4.0,0.2951209226666387,,,,,,,,4,2,2
154,3.3360345696564764e-05,5,0,True,4.0,0.2884031503126607,,,,,,,,4,2,2
155,6.209072125784587e-06,5,0,True,4.0,0.2818382931264454,1.3928573935118038e-05,1.0,1.0,2.1857266426086426,7.624992847442627,1.0,7.222239013367687e-35,4,2,2
156,3.0187829906935804e-06,5,0,True,4.0,0.27542287033381674,,,,,,,,4,2,2
157,5.008491257285641e-07,5,0,True,4.0,0.26915348039269166,,,,,,,,4,2,2
158,0.01325144711881876,5,0,True,4.0,0.2630267991895383,,,,,,,,4,2,2
159,0.00028758434928022325,5,0,True,4.0,0.2570395782768864,,,,,,,,4,2,2
160,6.801450581406243e-06,5,0,True,4.0,0.25118864315095807,0.00011316977179376408,1.0,1.0,0.00011316977179376408,6.881066799163818,1.0,7.222239013367687e-35,4,2,2
161,1.5072344467625953e-05,5,0,True,4.0,0.2454708915685031,,,,,,,,4,2,2
162,0.0002480029361322522,5,0,True,4.0,0.23988329190194915,,,,,,,,4,2,2
163,7.829907531231584e-07,5,0,True,4.0,0.23442288153199234,,,,,,,,4,2,2
164,1.6868898455868475e-07,5,0,True,4.0,0.22908676527677735,,,,,,,,4,2,2
165,4.3859421339220717e-07,5,0,True,4.0,0.22387211385683403,3.3863045700854855e-07,1.0,1.0,3.3863045700854855e-07,7.018028736114502,1.0,7.222239013367687e-35,4,2,2
166,0.0030777447391301394,5,0,True,4.0,0.21877616239495534,,,,,,,,4,2,2
167,0.03169272840023041,5,0,True,4.0,0.21379620895022328,,,,,,,,4,2,2
168,2.39968067035079e-05,5,0,True,4.0,0.20892961308540406,,,,,,,,4,2,2
169,7.220984116429463e-06,5,0,True,4.0,0.204173794466953,,,,,,,,4,2,2
170,9.172461432171986e-06,5,0,True,4.0,0.19952623149688803,4.247271499480121e-05,1.0,1.0,0.530444324016571,6.962339401245117,1.0,7.222239013367687e-35,4,2,2
171,4.3039906927333504e-07,5,0,True,4.0,0.1949844599758046,,,,,,,,4,2,2
172,1.8934517242996662e-07,5,0,True,4.0,0.1905460717963248,,,,,,,,4,2,2
173,1.857381164427352e-07,5,0,True,4.0,0.18620871366628683,,,,,,,,4,2,2
174,5.897246637687203e-07,5,0,True,4.0,0.18197008586099847,,,,,,,,4,2,2
175,2.17201119312449e-07,5,0,True,4.0,0.1778279410038924,1.141500320045452e-06,1.0,1.0,2.0170044898986816,7.045427322387695,1.0,7.222239013367687e-35,4,2,2
176,1.5789859730830358e-07,5,0,True,4.0,0.17378008287493754,,,,,,,,4,2,2
177,2.7512842279975303e-06,5,0,True,4.0,0.16982436524617445,,,,,,,,4,2,2
178,1.748261837519749e-07,5,0,True,4.0,0.16595869074375608,,,,,,,,4,2,2
179,2.9308057492016815e-07,5,0,True,4.0,0.16218100973589303,,,,,,,,4,2,2
180,1.2225056877923635e-07,5,0,True,4.0,0.15848931924611143,1.2800097692888812e-07,1.0,1.0,1.2800097692888812e-07,8.338704109191895,1.0,7.222239013367687e-35,4,2,2
181,1.331987391495204e-07,5,0,True,4.0,0.1548816618912482,,,,,,,,4,2,2
182,1.455796194704817e-07,5,0,True,4.0,0.1513561248436209,,,,,,,,4,2,2
183,1.236361839573874e-07,5,0,True,4.0,0.14791083881682082,,,,,,,,4,2,2
184,1.1920947429189255e-07,5,0,True,4.0,0.14454397707459285,,,,,,,,4,2,2
185,1.2585417152877199e-07,5,0,True,4.0,0.14125375446227542,1.2896957457542157e-07,1.0,1.0,1.2896957457542157e-07,7.900588512420654,1.0,7.222239013367687e-35,4,2,2
186,6.727885306645476e-07,5,0,True,4.0,0.1380384264602885,,,,,,,,4,2,2
187,2.0542854883842665e-07,5,0,True,4.0,0.13489628825916536,,,,,,,,4,2,2
188,1.195012799826145e-07,5,0,True,4.0,0.13182567385564073,,,,,,,,4,2,2
189,1.1920928955078125e-07,5,0,True,4.0,0.12882495516931344,,,,,,,,4,2,2
190,1.1920928955078125e-07,5,0,True,4.0,0.12589254117941676,1.209974271887404e-07,1.0,1.0,1.209974271887404e-07,8.105727195739746,1.0,7.222239013367687e-35,4,2,2
191,1.1920928955078125e-07,5,0,True,4.0,0.12302687708123822,,,,,,,,4,2,2
192,1.1920928955078125e-07,5,0,True,4.0,0.12022644346174136,,,,,,,,4,2,2
193,1.19674950838089e-07,5,0,True,4.0,0.11748975549395303,,,,,,,,4,2,2
194,1.1932615961995907e-07,5,0,True,4.0,0.11481536214968836,,,,,,,,4,2,2
195,1.1920928955078125e-07,5,0,True,4.0,0.11220184543019635,1.1920928955078125e-07,1.0,1.0,1.1920928955078125e-07,7.919050693511963,1.0,7.222239013367687e-35,4,2,2
196,1.1920928955078125e-07,5,0,True,4.0,0.1096478196143185,,,,,,,,4,2,2
197,8.229891682276502e-05,5,0,True,4.0,0.10715193052376067,,,,,,,,4,2,2
198,1.5472146230877115e-07,5,0,True,4.0,0.10471285480508997,,,,,,,,4,2,2
199,1.2083502554105507e-07,5,0,True,4.0,0.10232929922807546,1.2166798057933192e-07,1.0,1.0,1.2166798057933192e-07,8.196043968200684,1.0,7.222239013367687e-35,4,2,2
0,1.093247890472412,5,0,True,,10.0,1.1010606288909912,0.3525,0.3525,1.1039924621582031,1.6228477954864502,0.33333292603492737,,5,3,0
1,1.1046168804168701,5,0,True,,9.772372209558107,,,,,,,,5,3,0
2,1.1042110919952393,5,0,True,,9.54992586021436,,,,,,,,5,3,0
3,1.1040308475494385,5,0,True,,9.33254300796991,,,,,,,,5,3,0
4,1.1009631156921387,5,0,True,,9.120108393559098,,,,,,,,5,3,0
5,1.1035107374191284,5,0,True,,8.912509381337456,1.1015498638153076,0.29,0.29,1.099058985710144,1.6610339879989624,0.33333292603492737,,5,3,0
6,1.1010109186172485,5,0,True,,8.709635899560807,,,,,,,,5,3,0
7,1.1004868745803833,5,0,True,,8.511380382023765,,,,,,,,5,3,0
8,1.0958211421966553,5,0,True,,8.317637711026709,,,,,,,,5,3,0
9,1.0995134115219116,5,0,True,,8.128305161640993,,,,,,,,5,3,0
10,1.1017249822616577,5,0,True,,7.943282347242815,1.099796175956726,0.3075,0.3075,1.0987718105316162,1.9307419061660767,0.33333292603492737,,5,3,0
11,1.0994511842727661,5,0,True,,7.762471166286917,,,,,,,,5,3,0
12,1.0993094444274902,5,0,True,,7.5857757502918375,,,,,,,,5,3,0
13,1.0998971462249756,5,0,True,,7.413102413009175,,,,,,,,5,3,0
14,1.2634491920471191,5,0,True,,7.244359600749901,,,,,,,,5,3,0
15,0.4907205104827881,5,0,True,,7.079457843841379,4.428539276123047,0.34,0.34,4.281833648681641,6.094936370849609,0.3624998927116394,,5,3,0
16,0.1710844486951828,5,0,True,,6.918309709189366,,,,,,,,5,3,0
17,0.04327414929866791,5,0,True,,6.760829753919818,,,,,,,,5,3,0
18,0.005199410021305084,5,0,True,,6.60693448007596,,,,,,,,5,3,0
19,0.014481110498309135,5,0,True,,6.4565422903465555,,,,,,,,5,3,0
20,0.07285934686660767,5,0,True,,6.3095734448019325,6.582337856292725,0.35125,0.35125,6.129306793212891,8.14310073852539,0.36999988555908203,,5,3,0
21,0.0025180873926728964,5,0,True,,6.165950018614822,,,,,,,,5,3,0
22,0.07706299424171448,5,0,True,,6.025595860743578,,,,,,,,5,3,0
23,0.008910462260246277,5,0,True,,5.8884365535558905,,,,,,,,5,3,0
24,0.0020335842855274677,5,0,True,,5.7543993733715695,,,,,,,,5,3,0
25,0.002264768583700061,5,0,True,,5.623413251903491,7.489258289337158,0.30125,0.30125,6.440944671630859,7.6785430908203125,0.3512497842311859,,5,3,0
26,0.002752970904111862,5,0,True,,5.495408738576247,,,,,,,,5,3,0
27,0.04407036677002907,5,0,True,,5.370317963702528,,,,,,,,5,3,0
28,0.054923128336668015,5,0,True,,5.248074602497726,,,,,,,,5,3,0
29,0.0038267129566520452,5,0,True,,5.128613839913649,,,,,,,,5,3,0
30,0.00014590384671464562,5,0,True,,5.011872336272724,7.789597034454346,0.31,0.31,6.84272575378418,8.414996147155762,0.4845833480358124,,5,3,0
31,0.0894169881939888,5,0,True,,4.8977881936844625,,,,,,,,5,3,0
32,0.0034107016399502754,5,0,True,,4.786300923226384,,,,,,,,5,3,0
33,0.0032888574060052633,5,0,True,,4.677351412871983,,,,,,,,5,3,0
34,0.001967132557183504,5,0,True,,4.57088189614875,,,,,,,,5,3,0
35,0.051663920283317566,5,0,True,,4.466835921509632,8.285697937011719,0.35625,0.35625,8.426722526550293,8.479461669921875,0.33333292603492737,,5,3,0
36,0.016704589128494263,5,0,True,,4.36515832240166,,,,,,,,5,3,0
37,0.0035611377097666264,5,0,True,,4.265795188015927,,,,,,,,5,3,0
38,0.023239117115736008,5,0,True,,4.168693834703355,,,,,,,,5,3,0
39,0.004237528890371323,5,0,True,,4.073802778041127,,,,,,,,5,3,0
40,0.014116490259766579,5,0,True,,3.9810717055349727,7.454155445098877,0.32125,0.32125,5.621530532836914,7.843384265899658,0.49312499165534973,,5,3,0
41,0.010929940268397331,5,0,True,,3.8904514499428062,,,,,,,,5,3,0
42,0.044091347604990005,5,0,True,,3.801893963205613,,,,,,,,5,3,0
43,0.0010854825377464294,5,0,True,,3.7153522909717256,,,,,,,,5,3,0
44,0.0023875078186392784,5,0,True,,3.6307805477010135,,,,,,,,5,3,0
45,0.0015777619555592537,5,0,True,,3.5481338923357546,7.673295497894287,0.3425,0.3425,7.561408519744873,7.88014030456543,0.5,,5,3,0
46,0.0022407821379601955,5,0,True,,3.467368504525317,,,,,,,,5,3,0
47,0.06345560401678085,5,0,True,,3.3884415613920256,,,,,,,,5,3,0
48,0.004201512783765793,5,0,True,,3.3113112148259116,,,,,,,,5,3,0
49,0.06052157282829285,5,0,True,,3.2359365692962827,,,,,,,,5,3,0
50,0.020949197933077812,5,0,True,,3.16227766016838,7.122990608215332,0.295,0.295,5.479808330535889,7.718494892120361,0.49520835280418396,,5,3,0
51,0.07823421061038971,5,0,True,,3.0902954325135905,,,,,,,,5,3,0
52,0.0024947889614850283,5,0,True,,3.0199517204020165,,,,,,,,5,3,0
53,0.041245464235544205,5,0,True,,2.9512092266663865,,,,,,,,5,3,0
54,0.001057405723258853,5,0,True,,2.8840315031266064,,,,,,,,5,3,0
55,0.005307023413479328,5,0,True,,2.818382931264454,7.535959243774414,0.33375,0.33375,5.912481307983398,7.942694187164307,0.48229172825813293,,5,3,0
56,0.0013988169375807047,5,0,True,,2.7542287033381663,,,,,,,,5,3,0
57,0.008127318695187569,5,0,True,,2.691534803926916,,,,,,,,5,3,0
58,0.006209797691553831,5,0,True,,2.6302679918953826,,,,,,,,5,3,0
59,0.0005502947024069726,5,0,True,,2.570395782768864,,,,,,,,5,3,0
60,0.0001323565375059843,5,0,True,,2.5118864315095806,9.070230484008789,0.32875,0.32875,9.637495994567871,8.135555267333984,0.5,,5,3,0
61,0.0005965938325971365,5,0,True,,2.4547089156850306,,,,,,,,5,3,0
62,0.1464594453573227,5,0,True,,2.398832919019491,,,,,,,,5,3,0
63,0.0009890277869999409,5,0,True,,2.3442288153199224,,,,,,,,5,3,0
64,0.0010510600404813886,5,0,True,,2.290867652767773,,,,,,,,5,3,0
65,0.04731295257806778,5,0,True,,2.23872113856834,7.451099872589111,0.3575,0.3575,5.523221492767334,8.243942260742188,0.5479166507720947,,5,3,0
66,0.004479331895709038,5,0,True,,2.187761623949553,,,,,,,,5,3,0
67,0.007308490574359894,5,0,True,,2.1379620895022327,,,,,,,,5,3,0
68,0.0003847337211482227,5,0,True,,2.0892961308540396,,,,,,,,5,3,0
69,0.0011490173637866974,5,0,True,,2.0417379446695296,,,,,,,,5,3,0
70,0.0006880530272610486,5,0,True,,1.9952623149688797,8.830521583557129,0.31625,0.31625,8.759245872497559,7.724753379821777,0.6575000286102295,,5,3,0
71,0.021277861669659615,5,0,True,,1.9498445997580456,,,,,,,,5,3,0
72,0.004387205932289362,5,0,True,,1.9054607179632477,,,,,,,,5,3,0
73,0.004608191084116697,5,0,True,,1.8620871366628677,,,,,,,,5,3,0
74,0.03494171053171158,5,0,True,,1.8197008586099839,,,,,,,,5,3,0
75,0.011437226086854935,5,0,True,,1.778279410038923,7.280029296875,0.3425,0.3425,6.594321250915527,8.548881530761719,0.7756249904632568,,5,3,0
76,0.08162979036569595,5,0,True,,1.7378008287493758,,,,,,,,5,3,0
77,0.03543432429432869,5,0,True,,1.6982436524617448,,,,,,,,5,3,0
78,0.041924890130758286,5,0,True,,1.6595869074375607,,,,,,,,5,3,0
79,0.012361733242869377,5,0,True,,1.6218100973589302,,,,,,,,5,3,0
80,0.05834382027387619,5,0,True,,1.5848931924611138,5.908673286437988,0.3325,0.3325,4.033870697021484,8.012029647827148,0.44416677951812744,,5,3,0
81,0.0067281294614076614,5,0,True,,1.5488166189124817,,,,,,,,5,3,0
82,0.009054680354893208,5,0,True,,1.5135612484362082,,,,,,,,5,3,0
83,0.027681611478328705,5,0,True,,1.4791083881682077,,,,,,,,5,3,0
84,0.06796158105134964,5,0,True,,1.4454397707459279,,,,,,,,5,3,0
85,0.03131953626871109,5,0,True,,1.4125375446227544,5.33254861831665,0.3475,0.3475,3.8309006690979004,7.609367847442627,0.596041738986969,,5,3,0
86,0.06161685287952423,5,0,True,,1.3803842646028852,,,,,,,,5,3,0
87,0.06670480966567993,5,0,True,,1.3489628825916542,,,,,,,,5,3,0
88,0.038942448794841766,5,0,True,,1.318256738556407,,,,,,,,5,3,0
89,0.021248184144496918,5,0,True,,1.2882495516931343,,,,,,,,5,3,0
90,0.06598588824272156,5,0,True,,1.2589254117941673,6.28535270690918,0.28625,0.28625,5.095042705535889,7.593037128448486,0.6906251311302185,,5,3,0
91,0.07004407048225403,5,0,True,,1.2302687708123818,,,,,,,,5,3,0
92,0.005100187845528126,5,0,True,,1.2022644346174132,,,,,,,,5,3,0
93,0.06512843072414398,5,0,True,,1.1748975549395295,,,,,,,,5,3,0
94,0.016256382688879967,5,0,True,,1.1481536214968828,,,,,,,,5,3,0
95,0.01725475676357746,5,0,True,,1.1220184543019636,5.106400012969971,0.315,0.315,5.188927173614502,7.4071760177612305,0.7870832681655884,,5,3,0
96,0.22165007889270782,5,0,True,,1.0964781961431853,,,,,,,,5,3,0
97,0.04442321136593819,5,0,True,,1.0715193052376069,,,,,,,,5,3,0
98,0.1674272119998932,5,0,True,,1.0471285480508996,,,,,,,,5,3,0
99,0.0082981176674366,5,0,True,,1.0232929922807543,,,,,,,,5,3,0
100,0.2441469430923462,5,0,True,,1.0000000000000002,4.989687442779541,0.3275,0.3275,4.309494495391846,7.347344398498535,0.4904167056083679,,5,3,0
101,0.08802517503499985,5,0,True,,0.977237220955811,,,,,,,,5,3,0
102,0.08461177349090576,5,0,True,,0.9549925860214359,,,,,,,,5,3,0
103,0.08459236472845078,5,0,True,,0.9332543007969911,,,,,,,,5,3,0
104,0.132944718003273,5,0,True,,0.91201083935591,,,,,,,,5,3,0
105,0.07201964408159256,5,0,True,,0.8912509381337458,3.8474512100219727,0.335,0.335,2.321176767349243,7.964553356170654,0.690625011920929,,5,3,0
106,0.17047424614429474,5,0,True,,0.8709635899560809,,,,,,,,5,3,0
107,0.14097960293293,5,0,True,,0.8511380382023764,,,,,,,,5,3,0
108,0.04495768994092941,5,0,True,,0.8317637711026711,,,,,,,,5,3,0
109,0.19568020105361938,5,0,True,,0.8128305161640994,,,,,,,,5,3,0
110,0.3014572262763977,5,0,True,,0.7943282347242818,3.913405418395996,0.33375,0.33375,2.721259355545044,7.847457408905029,0.6481249928474426,,5,3,0
111,0.0758434534072876,5,0,True,,0.7762471166286921,,,,,,,,5,3,0
112,0.14631488919258118,5,0,True,,0.7585775750291839,,,,,,,,5,3,0
113,0.1404479593038559,5,0,True,,0.7413102413009176,,,,,,,,5,3,0
114,0.07863621413707733,5,0,True,,0.7244359600749903,,,,,,,,5,3,0
115,0.12743864953517914,5,0,True,,0.7079457843841381,2.8472912311553955,0.3175,0.3175,2.8472912311553955,7.401361465454102,1.0,,5,3,0
116,0.2034614086151123,5,0,True,,0.6918309709189367,,,,,,,,5,3,0
117,0.06568753719329834,5,0,True,,0.6760829753919818,,,,,,,,5,3,0
118,0.15038688480854034,5,0,True,,0.6606934480075961,,,,,,,,5,3,0
119,0.1627725213766098,5,0,True,,0.6456542290346556,,,,,,,,5,3,0
120,0.15964210033416748,5,0,True,,0.6309573444801935,1.6524865627288818,0.44125,0.44125,1.5828394889831543,6.883386135101318,0.8393750190734863,,5,3,0
121,0.24124133586883545,5,0,True,,0.6165950018614822,,,,,,,,5,3,0
122,0.24310855567455292,5,0,True,,0.6025595860743578,,,,,,,,5,3,0
123,0.2534900903701782,5,0,True,,0.5888436553555891,,,,,,,,5,3,0
124,0.10628586262464523,5,0,True,,0.575439937337157,,,,,,,,5,3,0
125,0.1815197467803955,5,0,True,,0.5623413251903493,0.9743298292160034,0.6125,0.6125,0.7616256475448608,7.06294059753418,0.8956249952316284,,5,3,0
126,0.20127499103546143,5,0,True,,0.5495408738576245,,,,,,,,5,3,0
127,0.1274927854537964,5,0,True,,0.5370317963702529,,,,,,,,5,3,0
128,0.1572997123003006,5,0,True,,0.5248074602497728,,,,,,,,5,3,0
129,0.2462780475616455,5,0,True,,0.512861383991365,,,,,,,,5,3,0
130,0.31835365295410156,5,0,True,,0.5011872336272725,0.8866924047470093,0.555,0.555,0.8836624026298523,6.426354885101318,0.9168750047683716,,5,3,0
131,0.30763572454452515,5,0,True,,0.48977881936844625,,,,,,,,5,3,0
132,0.24255859851837158,5,0,True,,0.4786300923226384,,,,,,,,5,3,0
133,0.22235193848609924,5,0,True,,0.4677351412871983,,,,,,,,5,3,0
134,0.27252912521362305,5,0,True,,0.4570881896148752,,,,,,,,5,3,0
135,0.18476390838623047,5,0,True,,0.4466835921509633,0.6913481950759888,0.68,0.68,0.7857227921485901,7.4521684646606445,0.9325000047683716,,5,3,0
136,0.15685740113258362,5,0,True,,0.43651583224016605,,,,,,,,5,3,0
137,0.1315641850233078,5,0,True,,0.4265795188015927,,,,,,,,5,3,0
138,0.12092149257659912,5,0,True,,0.41686938347033553,,,,,,,,5,3,0
139,0.10789892077445984,5,0,True,,0.4073802778041129,,,,,,,,5,3,0
140,0.03631889447569847,5,0,True,,0.39810717055349726,0.4273536801338196,0.81125,0.81125,1.2991353273391724,8.138958930969238,1.0,,5,3,0
141,0.16221332550048828,5,0,True,,0.3890451449942806,,,,,,,,5,3,0
142,0.16362977027893066,5,0,True,,0.3801893963205613,,,,,,,,5,3,0
143,0.08404353260993958,5,0,True,,0.3715352290971727,,,,,,,,5,3,0
144,0.02929058112204075,5,0,True,,0.3630780547701015,,,,,,,,5,3,0
145,0.18498368561267853,5,0,True,,0.3548133892335755,0.12833599746227264,0.9475,0.9475,0.1716630905866623,8.42004108428955,1.0,,5,3,0
146,0.028611548244953156,5,0,True,,0.3467368504525317,,,,,,,,5,3,0
147,0.005281178280711174,5,0,True,,0.3388441561392026,,,,,,,,5,3,0
148,0.005966642405837774,5,0,True,,0.3311311214825912,,,,,,,,5,3,0
149,0.016614630818367004,5,0,True,,0.3235936569296284,,,,,,,,5,3,0
150,0.01816462352871895,5,0,True,,0.316227766016838,0.05394301563501358,0.98125,0.98125,0.9452094435691833,9.03602123260498,0.9868749976158142,,5,3,0
151,0.0010603918926790357,5,0,True,,0.3090295432513591,,,,,,,,5,3,0
152,0.002446558326482773,5,0,True,,0.3019951720402017,,,,,,,,5,3,0
153,0.03066612221300602,5,0,True,,0.2951209226666387,,,,,,,,5,3,0
154,0.00946824811398983,5,0,True,,0.2884031503126607,,,,,,,,5,3,0
155,0.0006275900523178279,5,0,True,,0.2818382931264454,0.0008310157572850585,1.0,1.0,0.0008310157572850585,9.073724746704102,1.0,,5,3,0
156,0.0015421437565237284,5,0,True,,0.27542287033381674,,,,,,,,5,3,0
157,0.027922378852963448,5,0,True,,0.26915348039269166,,,,,,,,5,3,0
158,0.027722327038645744,5,0,True,,0.2630267991895383,,,,,,,,5,3,0
159,0.0032102589029818773,5,0,True,,0.2570395782768864,,,,,,,,5,3,0
160,0.0005013237241655588,5,0,True,,0.25118864315095807,0.0004525477415882051,1.0,1.0,0.0004525477415882051,9.387823104858398,1.0,,5,3,0
161,0.00011292898852843791,5,0,True,,0.2454708915685031,,,,,,,,5,3,0
162,7.622461998835206e-05,5,0,True,,0.23988329190194915,,,,,,,,5,3,0
163,0.0001440878986613825,5,0,True,,0.23442288153199234,,,,,,,,5,3,0
164,5.378378045861609e-05,5,0,True,,0.22908676527677735,,,,,,,,5,3,0
165,2.1313342585926875e-05,5,0,True,,0.22387211385683403,2.000802123802714e-05,1.0,1.0,2.000802123802714e-05,9.881278038024902,1.0,,5,3,0
166,8.38862979435362e-06,5,0,True,,0.21877616239495534,,,,,,,,5,3,0
167,1.8715703845373355e-05,5,0,True,,0.21379620895022328,,,,,,,,5,3,0
168,0.12395662069320679,5,0,True,,0.20892961308540406,,,,,,,,5,3,0
169,6.832913641119376e-05,5,0,True,,0.204173794466953,,,,,,,,5,3,0
170,8.354753845196683e-06,5,0,True,,0.19952623149688803,1.679498382145539e-05,1.0,1.0,1.679498382145539e-05,9.379794120788574,1.0,,5,3,0
171,0.019470084458589554,5,0,True,,0.1949844599758046,,,,,,,,5,3,0
172,5.284965936880326e-06,5,0,True,,0.1905460717963248,,,,,,,,5,3,0
173,3.7223448998702224e-06,5,0,True,,0.18620871366628683,,,,,,,,5,3,0
174,1.4590681530535221e-05,5,0,True,,0.18197008586099847,,,,,,,,5,3,0
175,0.00022552890004590154,5,0,True,,0.1778279410038924,4.831001569982618e-05,1.0,1.0,0.189458966255188,8.94512939453125,0.9837499856948853,,5,3,0
176,2.6814115699380636e-05,5,0,True,,0.17378008287493754,,,,,,,,5,3,0
177,0.18233513832092285,5,0,True,,0.16982436524617445,,,,,,,,5,3,0
178,0.004855132196098566,5,0,True,,0.16595869074375608,,,,,,,,5,3,0
179,0.0004801297909580171,5,0,True,,0.16218100973589303,,,,,,,,5,3,0
180,8.761856588535011e-05,5,0,True,,0.15848931924611143,0.0002712130662985146,1.0,1.0,1.1418815851211548,9.170711517333984,1.0,,5,3,0
181,0.0002707999665290117,5,0,True,,0.1548816618912482,,,,,,,,5,3,0
182,3.388695768080652e-05,5,0,True,,0.1513561248436209,,,,,,,,5,3,0
183,0.0005765656242147088,5,0,True,,0.14791083881682082,,,,,,,,5,3,0
184,8.525214980181772e-06,5,0,True,,0.14454397707459285,,,,,,,,5,3,0
185,3.049302677027299e-06,5,0,True,,0.14125375446227542,5.173028966964921e-06,1.0,1.0,5.173028966964921e-06,9.660667419433594,1.0,,5,3,0
186,8.137379336403683e-05,5,0,True,,0.1380384264602885,,,,,,,,5,3,0
187,2.497404693713179e-06,5,0,True,,0.13489628825916536,,,,,,,,5,3,0
188,4.724179598269984e-05,5,0,True,,0.13182567385564073,,,,,,,,5,3,0
189,7.4714184847834986e-06,5,0,True,,0.12882495516931344,,,,,,,,5,3,0
190,1.915723260026425e-06,5,0,True,,0.12589254117941676,1.5242683275573654e-06,1.0,1.0,2.265437364578247,8.605337142944336,1.0,,5,3,0
191,2.2305434299596527e-07,5,0,True,,0.12302687708123822,,,,,,,,5,3,0
192,1.7369370652886573e-07,5,0,True,,0.12022644346174136,,,,,,,,5,3,0
193,1.276148822171308e-07,5,0,True,,0.11748975549395303,,,,,,,,5,3,0
194,0.00010543449752731249,5,0,True,,0.11481536214968836,,,,,,,,5,3,0
195,1.7604213553568115e-06,5,0,True,,0.11220184543019635,7.453765647369437e-06,1.0,1.0,7.453765647369437e-06,10.51375961303711,1.0,,5,3,0
196,1.595456353697955e-07,5,0,True,,0.1096478196143185,,,,,,,,5,3,0
197,9.553910786053166e-05,5,0,True,,0.10715193052376067,,,,,,,,5,3,0
198,0.08254636079072952,5,0,True,,0.10471285480508997,,,,,,,,5,3,0
199,0.03166283667087555,5,0,True,,0.10232929922807546,5.867817890248261e-06,1.0,1.0,5.867817890248261e-06,10.068805694580078,1.0,,5,3,0
0,1.0992159843444824,5,0,True,,10.0,1.1001969575881958,0.32375,0.32375,1.1020411252975464,1.631862998008728,0.37979164719581604,,5,3,1
1,1.0988900661468506,5,0,True,,9.772372209558107,,,,,,,,5,3,1
2,1.0914936065673828,5,0,True,,9.54992586021436,,,,,,,,5,3,1
3,1.1023238897323608,5,0,True,,9.33254300796991,,,,,,,,5,3,1
4,1.0974745750427246,5,0,True,,9.120108393559098,,,,,,,,5,3,1
5,1.0988415479660034,5,0,True,,8.912509381337456,1.0998525619506836,0.3325,0.3325,1.1043407917022705,1.6248068809509277,0.4868750274181366,,5,3,1
6,1.100405216217041,5,0,True,,8.709635899560807,,,,,,,,5,3,1
7,1.1005470752716064,5,0,True,,8.511380382023765,,,,,,,,5,3,1
8,1.0993136167526245,5,0,True,,8.317637711026709,,,,,,,,5,3,1
9,1.1012845039367676,5,0,True,,8.128305161640993,,,,,,,,5,3,1
10,1.099218487739563,5,0,True,,7.943282347242815,1.100200891494751,0.30875,0.30875,1.1067640781402588,1.9556454420089722,0.43625009059906006,,5,3,1
11,1.1094129085540771,5,0,True,,7.762471166286917,,,,,,,,5,3,1
12,1.0998179912567139,5,0,True,,7.5857757502918375,,,,,,,,5,3,1
13,0.49377262592315674,5,0,True,,7.413102413009175,,,,,,,,5,3,1
14,0.38552072644233704,5,0,True,,7.244359600749901,,,,,,,,5,3,1
15,0.01293821632862091,5,0,True,,7.079457843841379,6.5497307777404785,0.28875,0.28875,5.557735443115234,7.875837326049805,0.5149999856948853,,5,3,1
16,0.023386884480714798,5,0,True,,6.918309709189366,,,,,,,,5,3,1
17,0.004733723122626543,5,0,True,,6.760829753919818,,,,,,,,5,3,1
18,0.040752433240413666,5,0,True,,6.60693448007596,,,,,,,,5,3,1
19,0.0009372280328534544,5,0,True,,6.4565422903465555,,,,,,,,5,3,1
20,0.0005532192881219089,5,0,True,,6.3095734448019325,8.106732368469238,0.32125,0.32125,6.942927360534668,8.187722206115723,0.7868750095367432,,5,3,1
21,0.0001080885122064501,5,0,True,,6.165950018614822,,,,,,,,5,3,1
22,0.004019861575216055,5,0,True,,6.025595860743578,,,,,,,,5,3,1
23,0.0001496498880442232,5,0,True,,5.8884365535558905,,,,,,,,5,3,1
